genotipo;fold;split;nomenclaura;bloco;condicao;dia
CD202;4;treino;B4_CD202_IRRIG_REPROD00001.asd;B4;IRRIG;D05
CD202;4;treino;B4_CD202_IRRIG_REPROD00002.asd;B4;IRRIG;D05
CD202;4;treino;B4_CD202_IRRIG_REPROD00004.asd;B4;IRRIG;D05
CD202;4;treino;B4_CD202_IRRIG_REPROD00005.asd;B4;IRRIG;D05
CD202;4;treino;B4_CD202_IRRIG_REPROD00007.asd;B4;IRRIG;D05
CD202;4;treino;B4_CD202_NIRRIG_REPROD00000.asd;B4;NIRRIG;D05
CD202;4;treino;B4_CD202_NIRRIG_REPROD00002.asd;B4;NIRRIG;D05
CD202;4;treino;B4_CD202_NIRRIG_REPROD00003.asd;B4;NIRRIG;D05
CD202;4;treino;B4_CD202_NIRRIG_REPROD00005.asd;B4;NIRRIG;D05
CD202;4;treino;B4_CD202_NIRRIG_REPROD00006.asd;B4;NIRRIG;D05
CD202;4;treino;B4_CD202_NIRRIG_REPROD00007.asd;B4;NIRRIG;D05
CD202;4;treino;B1_CD202_IRRIG_REPROD00000.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00001.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00002.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00003.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00004.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00005.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00006.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_IRRIG_REPROD00007.asd;B1;IRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00000.asd;B1;NIRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00001.asd;B1;NIRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00002.asd;B1;NIRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00003.asd;B1;NIRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00004.asd;B1;NIRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00006.asd;B1;NIRRIG;D06
CD202;4;treino;B1_CD202_NIRRIG_REPROD00007.asd;B1;NIRRIG;D06
CD202;4;treino;B2_CD202_IRRIG_REPROD00000.asd;B2;IRRIG;D06
CD202;4;treino;B2_CD202_IRRIG_REPROD00002.asd;B2;IRRIG;D06
CD202;4;treino;B2_CD202_IRRIG_REPROD00004.asd;B2;IRRIG;D06
CD202;4;treino;B2_CD202_IRRIG_REPROD00005.asd;B2;IRRIG;D06
CD202;4;treino;B2_CD202_IRRIG_REPROD00006.asd;B2;IRRIG;D06
CD202;4;treino;B2_CD202_NIRRIG_REPROD00000.asd;B2;NIRRIG;D06
CD202;4;treino;B2_CD202_NIRRIG_REPROD00001.asd;B2;NIRRIG;D06
CD202;4;treino;B2_CD202_NIRRIG_REPROD00002.asd;B2;NIRRIG;D06
CD202;4;treino;B2_CD202_NIRRIG_REPROD00004.asd;B2;NIRRIG;D06
CD202;4;treino;B2_CD202_NIRRIG_REPROD00005.asd;B2;NIRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00000.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00001.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00002.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00003.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00004.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00005.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00006.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_IRRIG_REPROD00007.asd;B3;IRRIG;D06
CD202;4;treino;B3_CD202_NIRRIG_REPROD00000.asd;B3;NIRRIG;D06
CD202;4;treino;B3_CD202_NIRRIG_REPROD00002.asd;B3;NIRRIG;D06
CD202;4;treino;B3_CD202_NIRRIG_REPROD00004.asd;B3;NIRRIG;D06
CD202;4;treino;B3_CD202_NIRRIG_REPROD00005.asd;B3;NIRRIG;D06
CD202;4;treino;B3_CD202_NIRRIG_REPROD00006.asd;B3;NIRRIG;D06
CD202;4;treino;B4_CD202_IRRIG_REPROD00001.asd;B4;IRRIG;D06
CD202;4;treino;B4_CD202_IRRIG_REPROD00002.asd;B4;IRRIG;D06
CD202;4;treino;B4_CD202_IRRIG_REPROD00004.asd;B4;IRRIG;D06
CD202;4;treino;B4_CD202_IRRIG_REPROD00005.asd;B4;IRRIG;D06
CD202;4;treino;B4_CD202_IRRIG_REPROD00007.asd;B4;IRRIG;D06
CD202;4;treino;B4_CD202_NIRRIG_REPROD00000.asd;B4;NIRRIG;D06
CD202;4;treino;B4_CD202_NIRRIG_REPROD00002.asd;B4;NIRRIG;D06
CD202;4;treino;B4_CD202_NIRRIG_REPROD00003.asd;B4;NIRRIG;D06
CD202;4;treino;B4_CD202_NIRRIG_REPROD00005.asd;B4;NIRRIG;D06
CD202;4;treino;B4_CD202_NIRRIG_REPROD00006.asd;B4;NIRRIG;D06
CD202;4;treino;B4_CD202_NIRRIG_REPROD00007.asd;B4;NIRRIG;D06
CD202;4;treino;B1_CD202_IRR_REP_RECUP00000.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00002.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00003.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00004.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00005.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00007.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00008.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00009.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00010.asd;B1;IRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00000.asd;B1;NIRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00002.asd;B1;NIRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00003.asd;B1;NIRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00004.asd;B1;NIRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00005.asd;B1;NIRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00006.asd;B1;NIRRIG;D09
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00007.asd;B1;NIRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00000.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00001.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00002.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00003.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00004.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00005.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_IRR_REP_RECUP00007.asd;B2;IRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00000.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00001.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00002.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00003.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00004.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00005.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00006.asd;B2;NIRRIG;D09
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00007.asd;B2;NIRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00000.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00001.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00002.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00004.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00005.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00006.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_IRR_REP_RECUP00007.asd;B3;IRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00000.asd;B3;NIRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00001.asd;B3;NIRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00003.asd;B3;NIRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00004.asd;B3;NIRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00005.asd;B3;NIRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00006.asd;B3;NIRRIG;D09
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00007.asd;B3;NIRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00000.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00001.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00002.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00003.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00004.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00005.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00006.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_IRR_REP_RECUP00007.asd;B4;IRRIG;D09
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00001.asd;B4;NIRRIG;D09
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00002.asd;B4;NIRRIG;D09
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00003.asd;B4;NIRRIG;D09
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00004.asd;B4;NIRRIG;D09
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00005.asd;B4;NIRRIG;D09
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00006.asd;B4;NIRRIG;D09
CD202;4;treino;B1_CD202_IRR_REP_RECUP00000.asd;B1;IRRIG;D10
CD202;4;treino;B1_CD202_IRR_REP_RECUP00002.asd;B1;IRRIG;D10
CD202;4;treino;B1_CD202_IRR_REP_RECUP00003.asd;B1;IRRIG;D10
CD202;4;treino;B1_CD202_IRR_REP_RECUP00004.asd;B1;IRRIG;D10
CD202;4;treino;B1_CD202_IRR_REP_RECUP00005.asd;B1;IRRIG;D10
CD202;4;treino;B1_CD202_IRR_REP_RECUP00007.asd;B1;IRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00000.asd;B1;NIRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00002.asd;B1;NIRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00003.asd;B1;NIRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00004.asd;B1;NIRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00005.asd;B1;NIRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00006.asd;B1;NIRRIG;D10
CD202;4;treino;B1_CD202_NIRR_REP_RECUP00007.asd;B1;NIRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00000.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00001.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00002.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00003.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00004.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00005.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_IRR_REP_RECUP00007.asd;B2;IRRIG;D10
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00009.asd;B2;NIRRIG;D10
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00010.asd;B2;NIRRIG;D10
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00011.asd;B2;NIRRIG;D10
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00013.asd;B2;NIRRIG;D10
CD202;4;treino;B2_CD202_NIRR_REP_RECUP00015.asd;B2;NIRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00000.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00001.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00002.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00004.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00005.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00006.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_IRR_REP_RECUP00007.asd;B3;IRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00000.asd;B3;NIRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00001.asd;B3;NIRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00003.asd;B3;NIRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00004.asd;B3;NIRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00005.asd;B3;NIRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00006.asd;B3;NIRRIG;D10
CD202;4;treino;B3_CD202_NIRR_REP_RECUP00007.asd;B3;NIRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00000.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00001.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00002.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00003.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00004.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00005.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00006.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_IRR_REP_RECUP00007.asd;B4;IRRIG;D10
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00001.asd;B4;NIRRIG;D10
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00002.asd;B4;NIRRIG;D10
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00003.asd;B4;NIRRIG;D10
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00004.asd;B4;NIRRIG;D10
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00005.asd;B4;NIRRIG;D10
CD202;4;treino;B4_CD202_NIRR_REP_RECUP00006.asd;B4;NIRRIG;D10
CD202;4;teste;B1_CD202_NIRRIG_REPROD00005.asd;B1;NIRRIG;D02
CD202;4;teste;B2_CD202_IRRIG_REPROD00001.asd;B2;IRRIG;D02
CD202;4;teste;B2_CD202_IRRIG_REPROD00003.asd;B2;IRRIG;D02
CD202;4;teste;B2_CD202_IRRIG_REPROD00007.asd;B2;IRRIG;D02
CD202;4;teste;B2_CD202_NIRRIG_REPROD00003.asd;B2;NIRRIG;D02
CD202;4;teste;B2_CD202_NIRRIG_REPROD00006.asd;B2;NIRRIG;D02
CD202;4;teste;B2_CD202_NIRRIG_REPROD00007.asd;B2;NIRRIG;D02
CD202;4;teste;B3_CD202_NIRRIG_REPROD00001.asd;B3;NIRRIG;D02
CD202;4;teste;B3_CD202_NIRRIG_REPROD00003.asd;B3;NIRRIG;D02
CD202;4;teste;B3_CD202_NIRRIG_REPROD00007.asd;B3;NIRRIG;D02
CD202;4;teste;B4_CD202_IRRIG_REPROD00000.asd;B4;IRRIG;D02
CD202;4;teste;B4_CD202_IRRIG_REPROD00003.asd;B4;IRRIG;D02
CD202;4;teste;B4_CD202_IRRIG_REPROD00006.asd;B4;IRRIG;D02
CD202;4;teste;B4_CD202_NIRRIG_REPROD00001.asd;B4;NIRRIG;D02
CD202;4;teste;B4_CD202_NIRRIG_REPROD00004.asd;B4;NIRRIG;D02
CD202;4;teste;B1_CD202_NIRRIG_REPROD00005.asd;B1;NIRRIG;D03
CD202;4;teste;B2_CD202_IRRIG_REPROD00001.asd;B2;IRRIG;D03
CD202;4;teste;B2_CD202_IRRIG_REPROD00003.asd;B2;IRRIG;D03
CD202;4;teste;B2_CD202_IRRIG_REPROD00007.asd;B2;IRRIG;D03
CD202;4;teste;B2_CD202_NIRRIG_REPROD00003.asd;B2;NIRRIG;D03
CD202;4;teste;B2_CD202_NIRRIG_REPROD00006.asd;B2;NIRRIG;D03
CD202;4;teste;B2_CD202_NIRRIG_REPROD00007.asd;B2;NIRRIG;D03
CD202;4;teste;B3_CD202_NIRRIG_REPROD00001.asd;B3;NIRRIG;D03
CD202;4;teste;B3_CD202_NIRRIG_REPROD00003.asd;B3;NIRRIG;D03
CD202;4;teste;B3_CD202_NIRRIG_REPROD00007.asd;B3;NIRRIG;D03
CD202;4;teste;B4_CD202_IRRIG_REPROD00000.asd;B4;IRRIG;D03
CD202;4;teste;B4_CD202_IRRIG_REPROD00003.asd;B4;IRRIG;D03
CD202;4;teste;B4_CD202_IRRIG_REPROD00006.asd;B4;IRRIG;D03
CD202;4;teste;B4_CD202_NIRRIG_REPROD00001.asd;B4;NIRRIG;D03
CD202;4;teste;B4_CD202_NIRRIG_REPROD00004.asd;B4;NIRRIG;D03
CD202;4;teste;B1_CD202_NIRRIG_REPROD00005.asd;B1;NIRRIG;D04
CD202;4;teste;B2_CD202_IRRIG_REPROD00001.asd;B2;IRRIG;D04
CD202;4;teste;B2_CD202_IRRIG_REPROD00003.asd;B2;IRRIG;D04
CD202;4;teste;B2_CD202_IRRIG_REPROD00007.asd;B2;IRRIG;D04
CD202;4;teste;B2_CD202_NIRRIG_REPROD00003.asd;B2;NIRRIG;D04
CD202;4;teste;B2_CD202_NIRRIG_REPROD00006.asd;B2;NIRRIG;D04
CD202;4;teste;B2_CD202_NIRRIG_REPROD00007.asd;B2;NIRRIG;D04
CD202;4;teste;B3_CD202_NIRRIG_REPROD00001.asd;B3;NIRRIG;D04
CD202;4;teste;B3_CD202_NIRRIG_REPROD00003.asd;B3;NIRRIG;D04
CD202;4;teste;B3_CD202_NIRRIG_REPROD00007.asd;B3;NIRRIG;D04
CD202;4;teste;B4_CD202_IRRIG_REPROD00000.asd;B4;IRRIG;D04
CD202;4;teste;B4_CD202_IRRIG_REPROD00003.asd;B4;IRRIG;D04
CD202;4;teste;B4_CD202_IRRIG_REPROD00006.asd;B4;IRRIG;D04
CD202;4;teste;B4_CD202_NIRRIG_REPROD00001.asd;B4;NIRRIG;D04
CD202;4;teste;B4_CD202_NIRRIG_REPROD00004.asd;B4;NIRRIG;D04
CD202;4;teste;B1_CD202_NIRRIG_REPROD00005.asd;B1;NIRRIG;D05
CD202;4;teste;B2_CD202_IRRIG_REPROD00001.asd;B2;IRRIG;D05
CD202;4;teste;B2_CD202_IRRIG_REPROD00003.asd;B2;IRRIG;D05
CD202;4;teste;B2_CD202_IRRIG_REPROD00007.asd;B2;IRRIG;D05
CD202;4;teste;B2_CD202_NIRRIG_REPROD00003.asd;B2;NIRRIG;D05
CD202;4;teste;B2_CD202_NIRRIG_REPROD00006.asd;B2;NIRRIG;D05
CD202;4;teste;B2_CD202_NIRRIG_REPROD00007.asd;B2;NIRRIG;D05
CD202;4;teste;B3_CD202_NIRRIG_REPROD00001.asd;B3;NIRRIG;D05
CD202;4;teste;B3_CD202_NIRRIG_REPROD00003.asd;B3;NIRRIG;D05
CD202;4;teste;B3_CD202_NIRRIG_REPROD00007.asd;B3;NIRRIG;D05
CD202;4;teste;B4_CD202_IRRIG_REPROD00000.asd;B4;IRRIG;D05
CD202;4;teste;B4_CD202_IRRIG_REPROD00003.asd;B4;IRRIG;D05
CD202;4;teste;B4_CD202_IRRIG_REPROD00006.asd;B4;IRRIG;D05
CD202;4;teste;B4_CD202_NIRRIG_REPROD00001.asd;B4;NIRRIG;D05
CD202;4;teste;B4_CD202_NIRRIG_REPROD00004.asd;B4;NIRRIG;D05
CD202;4;teste;B1_CD202_NIRRIG_REPROD00005.asd;B1;NIRRIG;D06
CD202;4;teste;B2_CD202_IRRIG_REPROD00001.asd;B2;IRRIG;D06
CD202;4;teste;B2_CD202_IRRIG_REPROD00003.asd;B2;IRRIG;D06
CD202;4;teste;B2_CD202_IRRIG_REPROD00007.asd;B2;IRRIG;D06
CD202;4;teste;B2_CD202_NIRRIG_REPROD00003.asd;B2;NIRRIG;D06
CD202;4;teste;B2_CD202_NIRRIG_REPROD00006.asd;B2;NIRRIG;D06
CD202;4;teste;B2_CD202_NIRRIG_REPROD00007.asd;B2;NIRRIG;D06
CD202;4;teste;B3_CD202_NIRRIG_REPROD00001.asd;B3;NIRRIG;D06
CD202;4;teste;B3_CD202_NIRRIG_REPROD00003.asd;B3;NIRRIG;D06
CD202;4;teste;B3_CD202_NIRRIG_REPROD00007.asd;B3;NIRRIG;D06
CD202;4;teste;B4_CD202_IRRIG_REPROD00000.asd;B4;IRRIG;D06
CD202;4;teste;B4_CD202_IRRIG_REPROD00003.asd;B4;IRRIG;D06
CD202;4;teste;B4_CD202_IRRIG_REPROD00006.asd;B4;IRRIG;D06
CD202;4;teste;B4_CD202_NIRRIG_REPROD00001.asd;B4;NIRRIG;D06
CD202;4;teste;B4_CD202_NIRRIG_REPROD00004.asd;B4;NIRRIG;D06
CD202;4;teste;B1_CD202_IRR_REP_RECUP00001.asd;B1;IRRIG;D09
CD202;4;teste;B1_CD202_IRR_REP_RECUP00006.asd;B1;IRRIG;D09
CD202;4;teste;B1_CD202_IRR_REP_RECUP00011.asd;B1;IRRIG;D09
CD202;4;teste;B1_CD202_NIRR_REP_RECUP00001.asd;B1;NIRRIG;D09
CD202;4;teste;B2_CD202_IRR_REP_RECUP00006.asd;B2;IRRIG;D09
CD202;4;teste;B3_CD202_IRR_REP_RECUP00003.asd;B3;IRRIG;D09
CD202;4;teste;B3_CD202_NIRR_REP_RECUP00002.asd;B3;NIRRIG;D09
CD202;4;teste;B4_CD202_NIRR_REP_RECUP00000.asd;B4;NIRRIG;D09
CD202;4;teste;B4_CD202_NIRR_REP_RECUP00007.asd;B4;NIRRIG;D09
CD202;4;teste;B1_CD202_IRR_REP_RECUP00001.asd;B1;IRRIG;D10
CD202;4;teste;B1_CD202_IRR_REP_RECUP00006.asd;B1;IRRIG;D10
CD202;4;teste;B1_CD202_NIRR_REP_RECUP00001.asd;B1;NIRRIG;D10
CD202;4;teste;B2_CD202_IRR_REP_RECUP00006.asd;B2;IRRIG;D10
CD202;4;teste;B2_CD202_NIRR_REP_RECUP00008.asd;B2;NIRRIG;D10
CD202;4;teste;B2_CD202_NIRR_REP_RECUP00012.asd;B2;NIRRIG;D10
CD202;4;teste;B2_CD202_NIRR_REP_RECUP00014.asd;B2;NIRRIG;D10
CD202;4;teste;B3_CD202_IRR_REP_RECUP00003.asd;B3;IRRIG;D10
CD202;4;teste;B3_CD202_NIRR_REP_RECUP00002.asd;B3;NIRRIG;D10
CD202;4;teste;B4_CD202_NIRR_REP_RECUP00000.asd;B4;NIRRIG;D10
CD202;4;teste;B4_CD202_NIRR_REP_RECUP00007.asd;B4;NIRRIG;D10
CD202;5;treino;B1_CD202_IRRIG_REPROD00000.asd;B1;IRRIG;D02
CD202;5;treino;B1_CD202_IRRIG_REPROD00001.asd;B1;IRRIG;D02
CD202;5;treino;B1_CD202_IRRIG_REPROD00004.asd;B1;IRRIG;D02
CD202;5;treino;B1_CD202_IRRIG_REPROD00005.asd;B1;IRRIG;D02
CD202;5;treino;B1_CD202_IRRIG_REPROD00006.asd;B1;IRRIG;D02
CD202;5;treino;B1_CD202_IRRIG_REPROD00007.asd;B1;IRRIG;D02
CD202;5;treino;B1_CD202_NIRRIG_REPROD00000.asd;B1;NIRRIG;D02
CD202;5;treino;B1_CD202_NIRRIG_REPROD00002.asd;B1;NIRRIG;D02
CD202;5;treino;B1_CD202_NIRRIG_REPROD00003.asd;B1;NIRRIG;D02
CD202;5;treino;B1_CD202_NIRRIG_REPROD00004.asd;B1;NIRRIG;D02
CD202;5;treino;B1_CD202_NIRRIG_REPROD00005.asd;B1;NIRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00000.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00001.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00003.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00004.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00005.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00006.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_IRRIG_REPROD00007.asd;B2;IRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00000.asd;B2;NIRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00002.asd;B2;NIRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00003.asd;B2;NIRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00004.asd;B2;NIRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00005.asd;B2;NIRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00006.asd;B2;NIRRIG;D02
CD202;5;treino;B2_CD202_NIRRIG_REPROD00007.asd;B2;NIRRIG;D02
CD202;5;treino;B3_CD202_IRRIG_REPROD00000.asd;B3;IRRIG;D02
CD202;5;treino;B3_CD202_IRRIG_REPROD00001.asd;B3;IRRIG;D02
CD202;5;treino;B3_CD202_IRRIG_REPROD00003.asd;B3;IRRIG;D02
CD202;5;treino;B3_CD202_IRRIG_REPROD00004.asd;B3;IRRIG;D02
CD202;5;treino;B3_CD202_IRRIG_REPROD00006.asd;B3;IRRIG;D02
CD202;5;treino;B3_CD202_IRRIG_REPROD00007.asd;B3;IRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00000.asd;B3;NIRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00001.asd;B3;NIRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00003.asd;B3;NIRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00004.asd;B3;NIRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00005.asd;B3;NIRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00006.asd;B3;NIRRIG;D02
CD202;5;treino;B3_CD202_NIRRIG_REPROD00007.asd;B3;NIRRIG;D02
CD202;5;treino;B4_CD202_IRRIG_REPROD00000.asd;B4;IRRIG;D02
CD202;5;treino;B4_CD202_IRRIG_REPROD00002.asd;B4;IRRIG;D02
